rto_iter	test_point_no	variable_name	noise
2	4	purity_con	1.619170e-06
2	4	drain_con	-6.464061e-02
2	4	validity_con	-0.000000e+00
2	5	obj	3.748826e+00
2	5	feed_con1	-0.000000e+00
2	5	feed_con2	-0.000000e+00
2	5	purity_con	4.771210e-06
2	5	drain_con	3.913340e-02
2	5	validity_con	-0.000000e+00
3	0	obj	-1.961175e-01
3	0	feed_con1	-0.000000e+00
3	0	feed_con2	0.000000e+00
3	0	purity_con	1.324481e-05
3	0	drain_con	-1.202042e-02
3	0	validity_con	0.000000e+00
3	1	obj	-6.814801e-01
3	1	feed_con1	0.000000e+00
3	1	feed_con2	-0.000000e+00
3	1	purity_con	-5.133467e-06
3	1	drain_con	-1.217930e-01
3	1	validity_con	-0.000000e+00
3	2	obj	-1.199032e-01
3	2	feed_con1	-0.000000e+00
3	2	feed_con2	-0.000000e+00
3	2	purity_con	6.441474e-07
3	2	drain_con	-3.657003e-03
3	2	validity_con	-0.000000e+00
3	3	obj	-2.400322e+00
3	3	feed_con1	-0.000000e+00
3	3	feed_con2	-0.000000e+00
3	3	purity_con	-7.453352e-06
3	3	drain_con	3.820067e-02
3	3	validity_con	-0.000000e+00
3	4	obj	-9.398475e-01
3	4	feed_con1	-0.000000e+00
3	4	feed_con2	-0.000000e+00
3	4	purity_con	-6.557368e-06
3	4	drain_con	9.023252e-02
3	4	validity_con	0.000000e+00
3	5	obj	-7.958029e-01
3	5	feed_con1	0.000000e+00
3	5	feed_con2	0.000000e+00
3	5	purity_con	-4.200691e-07
3	5	drain_con	-7.229684e-02
3	5	validity_con	0.000000e+00
4	0	obj	-1.528897e+00
4	0	feed_con1	-0.000000e+00
4	0	feed_con2	0.000000e+00
4	0	purity_con	5.474373e-06
4	0	drain_con	-1.098612e-01
4	0	validity_con	-0.000000e+00
4	1	obj	-1.176709e+00
4	1	feed_con1	-0.000000e+00
4	1	feed_con2	-0.000000e+00
4	1	purity_con	-3.278891e-08
4	1	drain_con	2.000000e-01
4	1	validity_con	0.000000e+00
4	2	obj	-2.835981e+00
4	2	feed_con1	0.000000e+00
4	2	feed_con2	-0.000000e+00
4	2	purity_con	-1.033138e-05
4	2	drain_con	6.336268e-02
4	2	validity_con	0.000000e+00
4	3	obj	1.754131e+00
4	3	feed_con1	0.000000e+00
4	3	feed_con2	-0.000000e+00
4	3	purity_con	-1.397670e-06
4	3	drain_con	1.520193e-01
4	3	validity_con	-0.000000e+00
4	4	obj	-3.228229e+00
4	4	feed_con1	0.000000e+00
4	4	feed_con2	-0.000000e+00
4	4	purity_con	-2.265351e-06
4	4	drain_con	-3.633763e-02
4	4	validity_con	-0.000000e+00
4	5	obj	-4.000000e+00
4	5	feed_con1	-0.000000e+00
4	5	feed_con2	0.000000e+00
4	5	purity_con	2.000000e-05
4	5	drain_con	-6.708323e-02
4	5	validity_con	-0.000000e+00
5	0	obj	-6.953576e-01
5	0	feed_con1	-0.000000e+00
5	0	feed_con2	-0.000000e+00
5	0	purity_con	2.690443e-06
5	0	drain_con	4.805054e-02
5	0	validity_con	0.000000e+00
5	1	obj	1.495054e+00
5	1	feed_con1	0.000000e+00
5	1	feed_con2	-0.000000e+00
5	1	purity_con	2.073431e-07
5	1	drain_con	1.620005e-01
5	1	validity_con	0.000000e+00
5	2	obj	-2.425716e+00
5	2	feed_con1	-0.000000e+00
5	2	feed_con2	0.000000e+00
5	2	purity_con	-1.975739e-05
5	2	drain_con	8.779423e-02
5	2	validity_con	-0.000000e+00
5	3	obj	-2.767124e+00
5	3	feed_con1	0.000000e+00
5	3	feed_con2	-0.000000e+00
5	3	purity_con	-7.888493e-07
5	3	drain_con	-9.458252e-02
5	3	validity_con	-0.000000e+00
5	4	obj	2.850911e+00
5	4	feed_con1	-0.000000e+00
5	4	feed_con2	0.000000e+00
5	4	purity_con	1.758992e-05
5	4	drain_con	4.127296e-02
5	4	validity_con	0.000000e+00
5	5	obj	-8.593608e-01
5	5	feed_con1	0.000000e+00
5	5	feed_con2	-0.000000e+00
5	5	purity_con	-9.573589e-06
5	5	drain_con	-4.886592e-02
5	5	validity_con	0.000000e+00
6	0	obj	2.024922e+00
6	0	feed_con1	-0.000000e+00
6	0	feed_con2	-0.000000e+00
6	0	purity_con	2.967254e-06
6	0	drain_con	-2.555698e-02
6	0	validity_con	-0.000000e+00
6	1	obj	2.481836e-01
6	1	feed_con1	0.000000e+00
6	1	feed_con2	-0.000000e+00
6	1	purity_con	-3.267863e-06
6	1	drain_con	3.147491e-02
6	1	validity_con	0.000000e+00
6	2	obj	-1.552117e+00
6	2	feed_con1	0.000000e+00
6	2	feed_con2	-0.000000e+00
6	2	purity_con	-1.120292e-06
6	2	drain_con	-8.838841e-02
6	2	validity_con	-0.000000e+00
6	3	obj	9.912850e-01
6	3	feed_con1	0.000000e+00
6	3	feed_con2	-0.000000e+00
6	3	purity_con	-1.007799e-06
6	3	drain_con	9.351874e-02
6	3	validity_con	0.000000e+00
6	4	obj	5.469766e-01
6	4	feed_con1	0.000000e+00
6	4	feed_con2	0.000000e+00
6	4	purity_con	2.284212e-06
6	4	drain_con	-8.347448e-02
6	4	validity_con	-0.000000e+00
6	5	obj	4.000000e+00
6	5	feed_con1	0.000000e+00
6	5	feed_con2	0.000000e+00
6	5	purity_con	-4.082571e-07
6	5	drain_con	7.598709e-02
6	5	validity_con	0.000000e+00
7	0	obj	-7.996277e-01
7	0	feed_con1	-0.000000e+00
7	0	feed_con2	-0.000000e+00
7	0	purity_con	-1.606884e-05
7	0	drain_con	5.890414e-02
7	0	validity_con	0.000000e+00
7	1	obj	1.091393e+00
7	1	feed_con1	0.000000e+00
7	1	feed_con2	0.000000e+00
7	1	purity_con	-4.041453e-06
7	1	drain_con	1.323533e-01
7	1	validity_con	0.000000e+00
7	2	obj	-8.660343e-01
7	2	feed_con1	-0.000000e+00
7	2	feed_con2	-0.000000e+00
7	2	purity_con	1.089702e-05
7	2	drain_con	-2.345639e-02
7	2	validity_con	0.000000e+00
7	3	obj	3.068621e+00
7	3	feed_con1	0.000000e+00
7	3	feed_con2	-0.000000e+00
7	3	purity_con	6.800316e-07
7	3	drain_con	2.898276e-02
7	3	validity_con	-0.000000e+00
7	4	obj	-2.346668e+00
7	4	feed_con1	-0.000000e+00
7	4	feed_con2	-0.000000e+00
7	4	purity_con	5.762295e-06
7	4	drain_con	-4.104530e-02
7	4	validity_con	-0.000000e+00
7	5	obj	-1.668533e+00
7	5	feed_con1	-0.000000e+00
7	5	feed_con2	0.000000e+00
7	5	purity_con	6.043473e-06
7	5	drain_con	-4.264501e-02
7	5	validity_con	0.000000e+00
8	0	obj	-2.749906e+00
8	0	feed_con1	-0.000000e+00
8	0	feed_con2	0.000000e+00
8	0	purity_con	1.355167e-05
8	0	drain_con	-2.000000e-01
8	0	validity_con	0.000000e+00
8	1	obj	1.653126e+00
8	1	feed_con1	0.000000e+00
8	1	feed_con2	-0.000000e+00
8	1	purity_con	-1.186665e-05
8	1	drain_con	-4.924547e-02
8	1	validity_con	-0.000000e+00
8	2	obj	-7.167597e-01
8	2	feed_con1	0.000000e+00
8	2	feed_con2	0.000000e+00
8	2	purity_con	1.929484e-06
8	2	drain_con	4.650497e-02
8	2	validity_con	0.000000e+00
8	3	obj	-2.204339e+00
8	3	feed_con1	-0.000000e+00
8	3	feed_con2	-0.000000e+00
8	3	purity_con	2.988703e-06
8	3	drain_con	-4.284497e-02
8	3	validity_con	0.000000e+00
8	4	obj	6.373859e-01
8	4	feed_con1	0.000000e+00
8	4	feed_con2	-0.000000e+00
8	4	purity_con	-6.737216e-06
8	4	drain_con	5.993702e-02
8	4	validity_con	0.000000e+00
8	5	obj	-8.973879e-01
8	5	feed_con1	-0.000000e+00
8	5	feed_con2	0.000000e+00
8	5	purity_con	-8.606411e-06
8	5	drain_con	-2.000000e-01
8	5	validity_con	-0.000000e+00
9	0	obj	-4.000000e+00
9	0	feed_con1	-0.000000e+00
9	0	feed_con2	-0.000000e+00
9	0	purity_con	-1.240864e-05
9	0	drain_con	2.253192e-02
9	0	validity_con	0.000000e+00
9	1	obj	-1.026462e+00
9	1	feed_con1	0.000000e+00
9	1	feed_con2	-0.000000e+00
9	1	purity_con	8.371692e-07
9	1	drain_con	-1.005631e-01
9	1	validity_con	0.000000e+00
9	2	obj	4.000000e+00
9	2	feed_con1	0.000000e+00
9	2	feed_con2	0.000000e+00
9	2	purity_con	-1.202744e-05
9	2	drain_con	-2.100419e-02
9	2	validity_con	-0.000000e+00
9	3	obj	3.772435e+00
9	3	feed_con1	0.000000e+00
9	3	feed_con2	-0.000000e+00
9	3	purity_con	-2.959057e-06
9	3	drain_con	-1.662316e-01
9	3	validity_con	-0.000000e+00
9	4	obj	-1.423553e+00
9	4	feed_con1	-0.000000e+00
9	4	feed_con2	0.000000e+00
9	4	purity_con	-4.835826e-06
9	4	drain_con	-2.000000e-01
9	4	validity_con	0.000000e+00
9	5	obj	1.693686e+00
9	5	feed_con1	-0.000000e+00
9	5	feed_con2	-0.000000e+00
9	5	purity_con	-4.874402e-06
9	5	drain_con	-3.413049e-02
9	5	validity_con	-0.000000e+00
10	0	obj	5.709983e-01
10	0	feed_con1	0.000000e+00
10	0	feed_con2	0.000000e+00
10	0	purity_con	-7.126477e-07
10	0	drain_con	1.067657e-01
10	0	validity_con	0.000000e+00
10	1	obj	3.141002e-01
10	1	feed_con1	-0.000000e+00
10	1	feed_con2	-0.000000e+00
10	1	purity_con	-1.325412e-05
10	1	drain_con	1.778921e-02
10	1	validity_con	-0.000000e+00
10	2	obj	-1.655034e+00
10	2	feed_con1	0.000000e+00
10	2	feed_con2	-0.000000e+00
10	2	purity_con	2.000000e-05
10	2	drain_con	-8.207793e-03
10	2	validity_con	0.000000e+00
10	3	obj	1.684256e-01
10	3	feed_con1	-0.000000e+00
10	3	feed_con2	-0.000000e+00
10	3	purity_con	1.247074e-05
10	3	drain_con	-9.573770e-03
10	3	validity_con	0.000000e+00
10	4	obj	-3.777677e+00
10	4	feed_con1	0.000000e+00
10	4	feed_con2	0.000000e+00
10	4	purity_con	-8.594417e-06
10	4	drain_con	1.449821e-01
10	4	validity_con	-0.000000e+00
10	5	obj	1.336289e+00
10	5	feed_con1	0.000000e+00
10	5	feed_con2	0.000000e+00
10	5	purity_con	8.376742e-06
10	5	drain_con	-1.009147e-01
10	5	validity_con	-0.000000e+00
11	0	obj	-2.783308e-01
11	0	feed_con1	-0.000000e+00
11	0	feed_con2	-0.000000e+00
11	0	purity_con	-1.441798e-05
11	0	drain_con	-7.674233e-02
11	0	validity_con	0.000000e+00
11	1	obj	1.222301e+00
11	1	feed_con1	-0.000000e+00
11	1	feed_con2	-0.000000e+00
11	1	purity_con	-2.144175e-06
11	1	drain_con	2.000000e-01
11	1	validity_con	-0.000000e+00
11	2	obj	1.848628e+00
11	2	feed_con1	0.000000e+00
11	2	feed_con2	0.000000e+00
11	2	purity_con	-3.549014e-06
11	2	drain_con	-1.206682e-01
11	2	validity_con	0.000000e+00
11	3	obj	1.543849e+00
11	3	feed_con1	0.000000e+00
11	3	feed_con2	-0.000000e+00
11	3	purity_con	-4.168775e-06
11	3	drain_con	2.938614e-02
11	3	validity_con	0.000000e+00
11	4	obj	-2.783805e-01
11	4	feed_con1	-0.000000e+00
11	4	feed_con2	-0.000000e+00
11	4	purity_con	5.588193e-06
11	4	drain_con	-1.177109e-01
11	4	validity_con	-0.000000e+00
11	5	obj	-8.376784e-01
11	5	feed_con1	-0.000000e+00
11	5	feed_con2	-0.000000e+00
11	5	purity_con	-1.093069e-05
11	5	drain_con	-3.757132e-02
11	5	validity_con	-0.000000e+00
12	0	obj	2.157981e-01
12	0	feed_con1	-0.000000e+00
12	0	feed_con2	0.000000e+00
12	0	purity_con	-1.094880e-06
12	0	drain_con	5.256807e-02
12	0	validity_con	0.000000e+00
12	1	obj	3.546819e+00
12	1	feed_con1	0.000000e+00
12	1	feed_con2	0.000000e+00
12	1	purity_con	1.769229e-05
12	1	drain_con	-7.565568e-02
12	1	validity_con	0.000000e+00
12	2	obj	1.310675e+00
12	2	feed_con1	0.000000e+00
12	2	feed_con2	0.000000e+00
12	2	purity_con	-2.622847e-06
12	2	drain_con	1.525018e-01
12	2	validity_con	-0.000000e+00
12	3	obj	5.405840e-01
12	3	feed_con1	-0.000000e+00
12	3	feed_con2	-0.000000e+00
12	3	purity_con	-2.318695e-06
12	3	drain_con	-2.028474e-02
12	3	validity_con	0.000000e+00
12	4	obj	-2.024065e+00
12	4	feed_con1	-0.000000e+00
12	4	feed_con2	-0.000000e+00
12	4	purity_con	3.854496e-06
12	4	drain_con	1.010946e-01
12	4	validity_con	-0.000000e+00
12	5	obj	-2.477996e-02
12	5	feed_con1	0.000000e+00
12	5	feed_con2	-0.000000e+00
12	5	purity_con	9.174288e-06
12	5	drain_con	-3.764782e-02
12	5	validity_con	-0.000000e+00
13	0	obj	1.453451e+00
13	0	feed_con1	0.000000e+00
13	0	feed_con2	-0.000000e+00
13	0	purity_con	-7.293606e-06
13	0	drain_con	-2.000000e-01
13	0	validity_con	0.000000e+00
13	1	obj	1.718182e+00
13	1	feed_con1	0.000000e+00
13	1	feed_con2	-0.000000e+00
13	1	purity_con	-5.019621e-06
13	1	drain_con	1.045479e-01
13	1	validity_con	-0.000000e+00
13	2	obj	2.980137e+00
13	2	feed_con1	-0.000000e+00
13	2	feed_con2	0.000000e+00
13	2	purity_con	1.253854e-06
13	2	drain_con	-5.942490e-02
13	2	validity_con	0.000000e+00
13	3	obj	-5.411324e-01
13	3	feed_con1	-0.000000e+00
13	3	feed_con2	0.000000e+00
13	3	purity_con	1.761567e-05
13	3	drain_con	-2.560413e-02
13	3	validity_con	0.000000e+00
13	4	obj	2.796205e+00
13	4	feed_con1	-0.000000e+00
13	4	feed_con2	-0.000000e+00
13	4	purity_con	-2.011475e-07
13	4	drain_con	-5.272813e-02
13	4	validity_con	0.000000e+00
13	5	obj	-5.851305e-01
13	5	feed_con1	0.000000e+00
13	5	feed_con2	-0.000000e+00
13	5	purity_con	-2.128790e-06
13	5	drain_con	1.345015e-01
13	5	validity_con	-0.000000e+00
14	0	obj	-1.868261e-02
14	0	feed_con1	0.000000e+00
14	0	feed_con2	0.000000e+00
14	0	purity_con	-1.356028e-05
14	0	drain_con	-1.324556e-01
14	0	validity_con	0.000000e+00
14	1	obj	2.775577e+00
14	1	feed_con1	-0.000000e+00
14	1	feed_con2	0.000000e+00
14	1	purity_con	-7.760305e-06
14	1	drain_con	3.694023e-02
14	1	validity_con	0.000000e+00
14	2	obj	-3.403399e+00
14	2	feed_con1	-0.000000e+00
14	2	feed_con2	0.000000e+00
14	2	purity_con	-1.843859e-06
14	2	drain_con	5.755762e-02
14	2	validity_con	-0.000000e+00
14	3	obj	-2.174950e+00
14	3	feed_con1	0.000000e+00
14	3	feed_con2	0.000000e+00
14	3	purity_con	2.649234e-06
14	3	drain_con	2.000000e-01
14	3	validity_con	-0.000000e+00
14	4	obj	-1.740197e-01
14	4	feed_con1	-0.000000e+00
14	4	feed_con2	0.000000e+00
14	4	purity_con	-1.259029e-06
14	4	drain_con	-1.290024e-02
14	4	validity_con	0.000000e+00
14	5	obj	-3.137426e+00
14	5	feed_con1	0.000000e+00
14	5	feed_con2	0.000000e+00
14	5	purity_con	-3.955733e-06
14	5	drain_con	1.232206e-01
14	5	validity_con	-0.000000e+00
15	0	obj	1.252315e+00
15	0	feed_con1	-0.000000e+00
15	0	feed_con2	0.000000e+00
15	0	purity_con	-1.921785e-06
15	0	drain_con	-1.366721e-01
15	0	validity_con	0.000000e+00
15	1	obj	9.122820e-01
15	1	feed_con1	-0.000000e+00
15	1	feed_con2	0.000000e+00
15	1	purity_con	-4.620876e-06
15	1	drain_con	-2.232276e-02
15	1	validity_con	-0.000000e+00
15	2	obj	2.076896e+00
15	2	feed_con1	-0.000000e+00
15	2	feed_con2	-0.000000e+00
15	2	purity_con	-4.776394e-07
15	2	drain_con	9.480429e-03
15	2	validity_con	0.000000e+00
15	3	obj	-6.137123e-01
15	3	feed_con1	-0.000000e+00
15	3	feed_con2	-0.000000e+00
15	3	purity_con	4.278835e-07
15	3	drain_con	1.267602e-01
15	3	validity_con	-0.000000e+00
15	4	obj	2.478863e-01
15	4	feed_con1	-0.000000e+00
15	4	feed_con2	0.000000e+00
15	4	purity_con	-1.755233e-05
15	4	drain_con	-9.600603e-02
15	4	validity_con	0.000000e+00
15	5	obj	1.389388e+00
15	5	feed_con1	-0.000000e+00
15	5	feed_con2	0.000000e+00
15	5	purity_con	2.309427e-06
15	5	drain_con	8.058872e-02
15	5	validity_con	0.000000e+00
16	0	obj	2.261485e-01
16	0	feed_con1	0.000000e+00
16	0	feed_con2	-0.000000e+00
16	0	purity_con	-1.318359e-05
16	0	drain_con	1.530021e-02
16	0	validity_con	0.000000e+00
16	1	obj	-3.796899e+00
16	1	feed_con1	-0.000000e+00
16	1	feed_con2	-0.000000e+00
16	1	purity_con	8.782555e-06
16	1	drain_con	-6.007084e-02
16	1	validity_con	0.000000e+00
16	2	obj	-2.639499e+00
16	2	feed_con1	0.000000e+00
16	2	feed_con2	0.000000e+00
16	2	purity_con	2.000000e-05
16	2	drain_con	6.584480e-02
16	2	validity_con	0.000000e+00
16	3	obj	-1.050583e+00
16	3	feed_con1	0.000000e+00
16	3	feed_con2	-0.000000e+00
16	3	purity_con	-3.139626e-06
16	3	drain_con	-5.702743e-02
16	3	validity_con	0.000000e+00
16	4	obj	9.060368e-02
16	4	feed_con1	0.000000e+00
16	4	feed_con2	0.000000e+00
16	4	purity_con	6.058392e-06
16	4	drain_con	8.700426e-02
16	4	validity_con	-0.000000e+00
16	5	obj	2.036342e-01
16	5	feed_con1	-0.000000e+00
16	5	feed_con2	0.000000e+00
16	5	purity_con	-1.277200e-05
16	5	drain_con	-1.605753e-01
16	5	validity_con	0.000000e+00
17	0	obj	-3.640435e+00
17	0	feed_con1	-0.000000e+00
17	0	feed_con2	-0.000000e+00
17	0	purity_con	1.966159e-05
17	0	drain_con	1.926415e-02
17	0	validity_con	0.000000e+00
17	1	obj	-1.488105e+00
17	1	feed_con1	-0.000000e+00
17	1	feed_con2	0.000000e+00
17	1	purity_con	-1.434601e-05
17	1	drain_con	-1.702610e-01
17	1	validity_con	-0.000000e+00
17	2	obj	-9.284039e-01
17	2	feed_con1	0.000000e+00
17	2	feed_con2	0.000000e+00
17	2	purity_con	-4.844427e-06
17	2	drain_con	1.826860e-01
17	2	validity_con	0.000000e+00
17	3	obj	2.280966e-01
17	3	feed_con1	-0.000000e+00
17	3	feed_con2	-0.000000e+00
17	3	purity_con	-4.332172e-06
17	3	drain_con	-1.436285e-01
17	3	validity_con	-0.000000e+00
17	4	obj	3.763043e-01
17	4	feed_con1	0.000000e+00
17	4	feed_con2	-0.000000e+00
17	4	purity_con	1.245844e-05
17	4	drain_con	2.000000e-01
17	4	validity_con	-0.000000e+00
17	5	obj	-4.454077e-01
17	5	feed_con1	-0.000000e+00
17	5	feed_con2	-0.000000e+00
17	5	purity_con	1.581819e-05
17	5	drain_con	-1.053374e-01
17	5	validity_con	-0.000000e+00
18	0	obj	2.462856e+00
18	0	feed_con1	-0.000000e+00
18	0	feed_con2	-0.000000e+00
18	0	purity_con	-4.777936e-06
18	0	drain_con	-1.243386e-01
18	0	validity_con	0.000000e+00
18	1	obj	2.369630e+00
18	1	feed_con1	-0.000000e+00
18	1	feed_con2	0.000000e+00
18	1	purity_con	1.169513e-05
18	1	drain_con	5.082145e-02
18	1	validity_con	-0.000000e+00
18	2	obj	1.337300e-01
18	2	feed_con1	0.000000e+00
18	2	feed_con2	-0.000000e+00
18	2	purity_con	6.754363e-06
18	2	drain_con	8.303029e-02
18	2	validity_con	0.000000e+00
18	3	obj	-1.076214e+00
18	3	feed_con1	0.000000e+00
18	3	feed_con2	0.000000e+00
18	3	purity_con	1.487879e-06
18	3	drain_con	-4.272023e-03
18	3	validity_con	-0.000000e+00
18	4	obj	-2.264857e+00
18	4	feed_con1	-0.000000e+00
18	4	feed_con2	-0.000000e+00
18	4	purity_con	-3.239931e-07
18	4	drain_con	-3.147128e-02
18	4	validity_con	0.000000e+00
18	5	obj	2.573756e+00
18	5	feed_con1	0.000000e+00
18	5	feed_con2	0.000000e+00
18	5	purity_con	1.918225e-05
18	5	drain_con	-1.002246e-01
18	5	validity_con	0.000000e+00
19	0	obj	5.061134e-01
19	0	feed_con1	0.000000e+00
19	0	feed_con2	-0.000000e+00
19	0	purity_con	-1.208860e-05
19	0	drain_con	1.031644e-01
19	0	validity_con	-0.000000e+00
19	1	obj	1.898648e+00
19	1	feed_con1	0.000000e+00
19	1	feed_con2	0.000000e+00
19	1	purity_con	5.956532e-07
19	1	drain_con	9.832190e-02
19	1	validity_con	0.000000e+00
19	2	obj	-1.389058e+00
19	2	feed_con1	-0.000000e+00
19	2	feed_con2	0.000000e+00
19	2	purity_con	-1.116183e-05
19	2	drain_con	1.183994e-01
19	2	validity_con	-0.000000e+00
19	3	obj	-2.105417e+00
19	3	feed_con1	-0.000000e+00
19	3	feed_con2	0.000000e+00
19	3	purity_con	-4.586654e-06
19	3	drain_con	-7.531723e-03
19	3	validity_con	0.000000e+00
19	4	obj	-2.453662e-01
19	4	feed_con1	0.000000e+00
19	4	feed_con2	-0.000000e+00
19	4	purity_con	1.650899e-05
19	4	drain_con	1.392214e-01
19	4	validity_con	-0.000000e+00
19	5	obj	-2.235372e+00
19	5	feed_con1	-0.000000e+00
19	5	feed_con2	0.000000e+00
19	5	purity_con	-9.924899e-07
19	5	drain_con	3.524311e-02
19	5	validity_con	-0.000000e+00
20	0	obj	9.470752e-01
20	0	feed_con1	-0.000000e+00
20	0	feed_con2	-0.000000e+00
20	0	purity_con	1.505743e-07
20	0	drain_con	-5.019932e-02
20	0	validity_con	-0.000000e+00
20	1	obj	2.505197e+00
20	1	feed_con1	-0.000000e+00
20	1	feed_con2	-0.000000e+00
20	1	purity_con	-3.739314e-06
20	1	drain_con	-1.022550e-01
20	1	validity_con	0.000000e+00
20	2	obj	-1.754944e+00
20	2	feed_con1	-0.000000e+00
20	2	feed_con2	0.000000e+00
20	2	purity_con	3.188432e-06
20	2	drain_con	-8.659940e-02
20	2	validity_con	-0.000000e+00
20	3	obj	-4.248740e-01
20	3	feed_con1	-0.000000e+00
20	3	feed_con2	0.000000e+00
20	3	purity_con	-3.265713e-06
20	3	drain_con	1.385632e-01
20	3	validity_con	0.000000e+00
20	4	obj	4.000000e+00
20	4	feed_con1	-0.000000e+00
20	4	feed_con2	0.000000e+00
20	4	purity_con	-7.980260e-06
20	4	drain_con	-7.996057e-02
20	4	validity_con	0.000000e+00
20	5	obj	9.778406e-01
20	5	feed_con1	-0.000000e+00
20	5	feed_con2	0.000000e+00
20	5	purity_con	-4.773477e-06
20	5	drain_con	4.436033e-03
20	5	validity_con	-0.000000e+00
21	0	obj	-1.020429e+00
21	0	feed_con1	-0.000000e+00
21	0	feed_con2	-0.000000e+00
21	0	purity_con	3.262055e-06
21	0	drain_con	1.095184e-01
21	0	validity_con	0.000000e+00
21	1	obj	3.417816e+00
21	1	feed_con1	-0.000000e+00
21	1	feed_con2	0.000000e+00
21	1	purity_con	-3.983218e-06
21	1	drain_con	1.384461e-01
21	1	validity_con	-0.000000e+00
21	2	obj	3.025725e-02
21	2	feed_con1	-0.000000e+00
21	2	feed_con2	0.000000e+00
21	2	purity_con	1.671954e-05
21	2	drain_con	7.403101e-02
21	2	validity_con	-0.000000e+00
21	3	obj	-1.469991e+00
21	3	feed_con1	-0.000000e+00
21	3	feed_con2	0.000000e+00
21	3	purity_con	-7.564176e-06
21	3	drain_con	4.646384e-02
21	3	validity_con	-0.000000e+00
21	4	obj	-3.067499e-01
21	4	feed_con1	-0.000000e+00
21	4	feed_con2	-0.000000e+00
21	4	purity_con	-2.468529e-08
21	4	drain_con	6.599576e-02
21	4	validity_con	0.000000e+00
21	5	obj	3.660337e-01
21	5	feed_con1	-0.000000e+00
21	5	feed_con2	-0.000000e+00
21	5	purity_con	-3.701455e-06
21	5	drain_con	-5.810954e-02
21	5	validity_con	0.000000e+00
22	0	obj	-1.485395e-02
22	0	feed_con1	0.000000e+00
22	0	feed_con2	-0.000000e+00
22	0	purity_con	5.932587e-06
