RTO_iter	profit	XFr_A_unmodified	XFr_A	XFr_B_unmodified	XFr_B	XFr_E_unmodified	XFr_E	XFr_P_unmodified	XFr_P	XFr_G_unmodified	XFr_G	Ka1	Ka2	Kb1	Kb2	XFr_A_eps	Fb_XFr_A_lam	Tr_XFr_A_lam	XFr_B_eps	Fb_XFr_B_lam	Tr_XFr_B_lam	XFr_E_eps	Fb_XFr_E_lam	Tr_XFr_E_lam	XFr_P_eps	Fb_XFr_P_lam	Tr_XFr_P_lam	XFr_G_eps	Fb_XFr_G_lam	Tr_XFr_G_lam
10	-1.908685e+02	7.482583e-02	8.778003e-02	3.692830e-01	3.889363e-01	3.040927e-01	2.906302e-01	1.021702e-01	1.094686e-01	1.496283e-01	1.076139e-01	2.189000e+08	4.310000e+13	8.077600e+03	1.243800e+04	1.308078e-02	4.468296e-03	2.044065e-04	1.989877e-02	7.572804e-03	-2.883915e-04	-1.327399e-02	-8.609017e-03	1.018271e-03	7.280264e-03	-3.900869e-03	1.011613e-03	-4.201938e-02	1.381831e-03	-1.366319e-03
11	-1.909690e+02	7.169737e-02	8.522024e-02	3.722527e-01	3.925227e-01	3.037875e-01	2.905025e-01	1.017094e-01	1.093122e-01	1.505531e-01	1.078193e-01	2.189000e+08	4.310000e+13	8.077600e+03	1.243800e+04	1.337383e-02	5.045509e-03	2.528670e-04	2.024994e-02	7.768750e-03	-2.551935e-04	-1.330422e-02	-8.100481e-03	1.038171e-03	7.663102e-03	-4.544700e-03	9.378784e-04	-4.301744e-02	1.804879e-03	-1.307904e-03
12	-1.921701e+02	7.743124e-02	8.992824e-02	3.685270e-01	3.882036e-01	3.037821e-01	2.901455e-01	1.027068e-01	1.097551e-01	1.475527e-01	1.059067e-01	2.189000e+08	4.310000e+13	8.077600e+03	1.243800e+04	1.266879e-02	4.658575e-03	2.704320e-04	1.960790e-02	8.316985e-03	-2.482560e-04	-1.374952e-02	-8.237747e-03	1.022778e-03	6.799849e-03	-4.574001e-03	9.941015e-04	-4.117225e-02	1.034671e-03	-1.408773e-03
13	-1.903274e+02	7.785098e-02	9.042366e-02	3.668030e-01	3.862154e-01	3.042320e-01	2.907015e-01	1.026169e-01	1.095523e-01	1.484971e-01	1.072555e-01	2.189000e+08	4.310000e+13	8.077600e+03	1.243800e+04	1.238485e-02	4.895397e-03	2.831741e-04	1.939215e-02	8.636753e-03	-3.083826e-04	-1.347340e-02	-8.330712e-03	1.030563e-03	6.946575e-03	-4.604947e-03	9.832857e-04	-4.133962e-02	7.745243e-04	-1.379762e-03
14	-1.904450e+02	7.882322e-02	9.104753e-02	3.656165e-01	3.848451e-01	3.043917e-01	2.909676e-01	1.027095e-01	1.096221e-01	1.484591e-01	1.073049e-01	2.189000e+08	4.310000e+13	8.077600e+03	1.243800e+04	1.235874e-02	4.448834e-03	2.970702e-04	1.926157e-02	8.438575e-03	-2.899082e-04	-1.341345e-02	-8.359133e-03	1.038057e-03	7.049078e-03	-4.239826e-03	9.801776e-04	-4.111122e-02	1.227277e-03	-1.408173e-03
15	-1.915246e+02	7.733730e-02	8.993272e-02	3.676315e-01	3.871617e-01	3.040831e-01	2.905621e-01	1.025883e-01	1.096786e-01	1.483598e-01	1.069992e-01	2.189000e+08	4.310000e+13	8.077600e+03	1.243800e+04	1.273071e-02	4.356001e-03	2.238822e-04	1.934803e-02	8.829697e-03	-2.721597e-04	-1.340863e-02	-8.745990e-03	1.002534e-03	6.936393e-03	-4.055891e-03	1.002364e-03	-4.140612e-02	9.636869e-04	-1.366542e-03
16	-1.905542e+02	7.446969e-02	8.759129e-02	3.700364e-01	3.897799e-01	3.039297e-01	2.905300e-01	1.021652e-01	1.093995e-01	1.493990e-01	1.073052e-01	2.189000e+08	4.310000e+13	8.077600e+03	1.243800e+04	1.316961e-02	4.709155e-03	2.161997e-04	1.986161e-02	8.565586e-03	-2.630114e-04	-1.357800e-02	-7.257113e-03	1.043422e-03	7.220634e-03	-3.909858e-03	1.006943e-03	-4.213280e-02	1.385030e-03	-1.364372e-03
17	-1.905825e+02	7.169820e-02	8.528214e-02	3.726693e-01	3.929372e-01	3.036567e-01	2.901686e-01	1.017546e-01	1.092590e-01	1.502213e-01	1.074547e-01	2.189000e+08	4.310000e+13	8.077600e+03	1.243800e+04	1.378959e-02	3.389659e-03	1.706324e-04	2.044494e-02	7.690418e-03	-2.914249e-04	-1.345821e-02	-7.765268e-03	1.048415e-03	7.784966e-03	-4.730441e-03	8.861686e-04	-4.289096e-02	1.440797e-03	-1.356609e-03
18	-1.945571e+02	8.045349e-02	9.336203e-02	3.674721e-01	3.871667e-01	3.034476e-01	2.893592e-01	1.032723e-01	1.102180e-01	1.453545e-01	1.047189e-01	2.189000e+08	4.310000e+13	8.077600e+03	1.243800e+04	1.227016e-02	4.600863e-03	2.658690e-04	1.910344e-02	9.146501e-03	-2.152172e-04	-1.400833e-02	-7.812376e-03	1.035542e-03	6.360069e-03	-3.764598e-03	9.792301e-04	-4.019235e-02	2.531310e-04	-1.400222e-03
19	-1.907075e+02	7.545633e-02	8.847182e-02	3.719601e-01	3.918757e-01	3.031193e-01	2.891840e-01	1.026073e-01	1.094349e-01	1.468569e-01	1.054319e-01	2.189000e+08	4.310000e+13	8.077600e+03	1.243800e+04	1.324276e-02	3.588626e-03	2.298869e-04	1.990518e-02	8.162602e-03	-2.190379e-04	-1.410582e-02	-7.465702e-03	1.100050e-03	6.735665e-03	-3.811198e-03	1.021981e-03	-4.157394e-02	1.523192e-03	-1.374990e-03
20	-1.904553e+02	7.059196e-02	8.441542e-02	3.745796e-01	3.949964e-01	3.032690e-01	2.896765e-01	1.016721e-01	1.091719e-01	1.498874e-01	1.069538e-01	2.189000e+08	4.310000e+13	8.077600e+03	1.243800e+04	1.391858e-02	3.558598e-03	1.635103e-04	2.062082e-02	7.129379e-03	-3.148185e-04	-1.344847e-02	-7.044061e-03	1.063658e-03	7.437685e-03	-3.844240e-03	9.809230e-04	-4.310037e-02	1.796380e-03	-1.347207e-03
